,tweet_dt,topic,id,username,name,tweet,like_count,reply_count,retweet_count,retweeted
261,2021-12-18,#spidermannowayhome,1472251949097656324,Sofia_Ortore,Sofia,"i know that if tom and zendaya werent actually dating the last scene would’ve been way less heartbreaking, the acting is too good omg #SpiderManNoWayHome",0,0,0,False
262,2021-12-18,#spidermannowayhome,1472251948795580424,ButtermilkACE17,Danny,#SpiderMan #spidermannowayhome @MarvelStudios @SonyPictures so Tom Hardy leaves the Symbiote behind and returns back to his universe. The movie did hint Ned wasn't going to turn into a super villain and backstab his friend without knowing. Is this the reason why he lost weight?,0,0,0,False
263,2021-12-18,#spidermannowayhome,1472251913542397953,Cinephiliaoff,Cinephilia,"1 minute review of #SpiderManNoWayHome 

Link
https://t.co/r1t7ILY1L8 https://t.co/WsUmRFj1bh",0,0,0,False
264,2021-12-18,#spidermannowayhome,1472251900930240517,solisSolja,Hi,T minus 10 min till #SpiderManNoWayHome hours,0,0,0,False
265,2021-12-18,#spidermannowayhome,1472251887894233090,NOlshan,Nate Olshan,"One of the best #MCU movies to come out to date 📈

Could we be getting #Venom and #BlackCat in #SpiderMan4?

#TheDailyGoat | #SpiderManNoWayHome | #SpiderMan | #MarvelStudios https://t.co/GqFI8sPfVe",1,0,0,False
266,2021-12-18,#spidermannowayhome,1472251883825745923,AwesomeEditsPr1,Awesome Edits Production,"Tobey, Andrew &amp; Tom have great chemistry in the movie. Andrew gives him a redemption arc to save MJ when he couldn't save Gwen. After NWH, I want @SonyPictures to give us Sam Raimi's &amp; Marc Webb's Spider-Man their own solo movie to finish off their story. #SpiderManNoWayHome",1,0,0,False
267,2021-12-18,#spidermannowayhome,1472251877802848259,CodyHewitt95,Cody Hewitt,"I saw #SpiderMan No Way Home last night and it was amazing, those that haven’t seen it yet be ready to go on the ultimate spin. #SpiderManNoWayHome",0,0,0,False
268,2021-12-18,#spidermannowayhome,1472251877534285824,AverageOcelot,"John ""Average_Ocelot"" Royse",Off to see #SpiderManNoWayHome very excited for this one!,0,0,0,False
269,2021-12-18,#spidermannowayhome,1472251877513474052,FranTastic_007,༒ CRYSTAL’S LEATHER PANTS༒,My niece is ready for @SpiderManMovie 🥰 #spiderman  #SPIDERMANNOWAYHOME https://t.co/uUtD2pE6NC,1,0,0,False
270,2021-12-18,#spidermannowayhome,1472251868252450822,itsDezzytoYou,Dezzy🦁🇰🇪,"24 hours later I'm still dying from the ""HOW IS THIS HELPING???"" 😭😭😭😭😭😭😭😭

#SPIDERMANNOWAYHOME",0,0,0,False
271,2021-12-18,#spidermannowayhome,1472251844244164614,Furlow71,Furlow7,11:15 AM i'll be leaving to go watch #SpiderManNoWayHome.,1,0,0,False
272,2021-12-18,#spidermannowayhome,1472251829660516352,AnkushSabharw13,Cherry Boy,"FYI
Michael Giachhino who gave this beautiful soundtrack in No Way Home is also giving music in The Batman
#SpiderManNoWayHome #TheBatman",0,0,0,False
273,2021-12-18,#spidermannowayhome,1472251826288295936,KatieZeldaKat,Katie,I don't understand the people who criticized #SpiderManNoWayHome for copying Into the Spiderverse and claiming they were just cashing in a movie involving the multiverse (especially since they said this before the movie came out???). What I can say is that NWH is brilliant (1/2),0,0,0,False
274,2021-12-18,#spidermannowayhome,1472251809863389191,im_dk99,MCU_CRAWLER_DC,JOHN WATTS MAKING FUN AT THE SCREAM OF #Zendaya in #SpiderManNoWayHome https://t.co/NaBrXso13U,0,0,0,False
275,2021-12-18,#spidermannowayhome,1472251807653003270,Addicted_stan,RONIT 🦋 | HAS SEEN NWH,Now watching #SpiderManNoWayHome  2nd viewing https://t.co/MmBcdJl1G8,3,0,0,False
